# Sample spoofed GnssLogger log (4 of 13 sats spoofed, epochs 30-75)
# Header Description:
Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb
Raw,1781783994000,1012000000000,18,,-1465818200000000000,0,,,,0,4,0,9,388811913211498,2.0,41.3,409.1756,,,,,1575420000,,,,,,6,40.33
Raw,1781783994000,1012000000000,18,,-1465818200000000000,0,,,,0,8,0,9,388811918771327,2.0,49.4,-162.3808,,,,,1575420000,,,,,,6,40.33
Raw,1781783994000,1012000000000,18,,-1465818200000000000,0,,,,0,9,0,9,388811914537146,2.0,41.2,229.8550,,,,,1575420000,,,,,,6,40.33
Raw,1781783994000,1012000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388811916924418,2.0,46.2,-0.9964,,,,,1575420000,,,,,,6,40.33
Raw,1781783994000,1012000000000,18,,-1465818200000000000,0,,,,0,18,0,9,388811913740656,2.0,40.2,-567.7857,,,,,1575420000,,,,,,6,40.33
Raw,1781783995000,1013000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388812923680458,2.0,41.5,407.0190,,,,,1575420000,,,,,,1,40.34
Raw,1781783995000,1013000000000,18,,-1465818200000000000,0,,,,0,6,0,9,388812927780716,2.0,47.9,-438.6867,,,,,1575420000,,,,,,1,40.34
Raw,1781783995000,1013000000000,18,,-1465818200000000000,0,,,,0,7,0,9,388812922653471,2.0,40.6,591.8139,,,,,1575420000,,,,,,1,40.34
Raw,1781783995000,1013000000000,18,,-1465818200000000000,0,,,,0,10,0,9,388812928361783,2.0,47.2,213.6686,,,,,1575420000,,,,,,1,40.34
Raw,1781783995000,1013000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388812932462053,2.0,50.8,22.8100,,,,,1575420000,,,,,,1,40.34
Raw,1781783995000,1013000000000,18,,-1465818200000000000,0,,,,0,17,0,9,388812922837243,2.0,40.4,343.8191,,,,,1575420000,,,,,,1,40.34
Raw,1781783995000,1013000000000,18,,-1465818200000000000,0,,,,0,20,0,9,388812921333974,2.0,38.5,-682.9576,,,,,1575420000,,,,,,1,40.34
Raw,1781783995000,1013000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388812908787859,2.0,38.0,-106.3235,,,,,1575420000,,,,,,6,40.34
Raw,1781783995000,1013000000000,18,,-1465818200000000000,0,,,,0,4,0,9,388812913210137,2.0,42.9,409.1861,,,,,1575420000,,,,,,6,40.34
Raw,1781783995000,1013000000000,18,,-1465818200000000000,0,,,,0,8,0,9,388812918771872,2.0,48.2,-162.4002,,,,,1575420000,,,,,,6,40.34
Raw,1781783995000,1013000000000,18,,-1465818200000000000,0,,,,0,9,0,9,388812914536381,2.0,44.0,229.8940,,,,,1575420000,,,,,,6,40.34
Raw,1781783995000,1013000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388812916924425,2.0,45.4,-0.9151,,,,,1575420000,,,,,,6,40.34
Raw,1781783995000,1013000000000,18,,-1465818200000000000,0,,,,0,18,0,9,388812913742551,2.0,40.6,-567.7944,,,,,1575420000,,,,,,6,40.34
Raw,1781783996000,1014000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388813923679101,2.0,40.9,407.1203,,,,,1575420000,,,,,,1,40.00
Raw,1781783996000,1014000000000,18,,-1465818200000000000,0,,,,0,6,0,9,388813927782175,2.0,46.7,-438.5446,,,,,1575420000,,,,,,1,40.00
Raw,1781783996000,1014000000000,18,,-1465818200000000000,0,,,,0,7,0,9,388813922651494,2.0,42.4,591.8702,,,,,1575420000,,,,,,1,40.00
Raw,1781783996000,1014000000000,18,,-1465818200000000000,0,,,,0,10,0,9,388813928361063,2.0,48.7,213.6703,,,,,1575420000,,,,,,1,40.00
Raw,1781783996000,1014000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388813932461983,2.0,51.7,22.8732,,,,,1575420000,,,,,,1,40.00
Raw,1781783996000,1014000000000,18,,-1465818200000000000,0,,,,0,17,0,9,388813922836099,2.0,40.3,343.8797,,,,,1575420000,,,,,,1,40.00
Raw,1781783996000,1014000000000,18,,-1465818200000000000,0,,,,0,20,0,9,388813921336250,2.0,39.5,-682.9508,,,,,1575420000,,,,,,1,40.00
Raw,1781783996000,1014000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388813908788212,2.0,37.1,-106.2022,,,,,1575420000,,,,,,6,40.00
Raw,1781783996000,1014000000000,18,,-1465818200000000000,0,,,,0,4,0,9,388813913208768,2.0,41.6,409.3026,,,,,1575420000,,,,,,6,40.00
Raw,1781783996000,1014000000000,18,,-1465818200000000000,0,,,,0,8,0,9,388813918772412,2.0,48.3,-162.3865,,,,,1575420000,,,,,,6,40.00
Raw,1781783996000,1014000000000,18,,-1465818200000000000,0,,,,0,9,0,9,388813914535608,2.0,43.1,229.9014,,,,,1575420000,,,,,,6,40.00
Raw,1781783996000,1014000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388813916924423,2.0,44.3,-0.8022,,,,,1575420000,,,,,,6,40.00
Raw,1781783996000,1014000000000,18,,-1465818200000000000,0,,,,0,18,0,9,388813913744443,2.0,42.4,-567.7895,,,,,1575420000,,,,,,6,40.00
Raw,1781783997000,1015000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388814923677743,2.0,41.4,407.1321,,,,,1575420000,,,,,,1,39.89
Raw,1781783997000,1015000000000,18,,-1465818200000000000,0,,,,0,6,0,9,388814927783644,2.0,46.3,-438.5108,,,,,1575420000,,,,,,1,39.89
Raw,1781783997000,1015000000000,18,,-1465818200000000000,0,,,,0,7,0,9,388814922649521,2.0,42.1,591.9180,,,,,1575420000,,,,,,1,39.89
Raw,1781783997000,1015000000000,18,,-1465818200000000000,0,,,,0,10,0,9,388814928360355,2.0,47.3,213.7143,,,,,1575420000,,,,,,1,39.89
Raw,1781783997000,1015000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388814932461901,2.0,51.3,22.9175,,,,,1575420000,,,,,,1,39.89
Raw,1781783997000,1015000000000,18,,-1465818200000000000,0,,,,0,17,0,9,388814922834952,2.0,40.7,343.9920,,,,,1575420000,,,,,,1,39.89
Raw,1781783997000,1015000000000,18,,-1465818200000000000,0,,,,0,20,0,9,388814921338527,2.0,37.6,-682.9029,,,,,1575420000,,,,,,1,39.89
Raw,1781783997000,1015000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388814908788568,2.0,38.3,-106.1128,,,,,1575420000,,,,,,6,39.89
Raw,1781783997000,1015000000000,18,,-1465818200000000000,0,,,,0,4,0,9,388814913207401,2.0,43.1,409.3170,,,,,1575420000,,,,,,6,39.89
Raw,1781783997000,1015000000000,18,,-1465818200000000000,0,,,,0,8,0,9,388814918772951,2.0,47.9,-162.3917,,,,,1575420000,,,,,,6,39.89
Raw,1781783997000,1015000000000,18,,-1465818200000000000,0,,,,0,9,0,9,388814914534847,2.0,42.0,229.9740,,,,,1575420000,,,,,,6,39.89
Raw,1781783997000,1015000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388814916924427,2.0,45.9,-0.7727,,,,,1575420000,,,,,,6,39.89
Raw,1781783997000,1015000000000,18,,-1465818200000000000,0,,,,0,18,0,9,388814913746339,2.0,41.5,-567.7559,,,,,1575420000,,,,,,6,39.89
Raw,1781783998000,1016000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388815923676382,2.0,42.3,407.2662,,,,,1575420000,,,,,,1,39.75
Raw,1781783998000,1016000000000,18,,-1465818200000000000,0,,,,0,6,0,9,388815927785102,2.0,47.9,-438.4411,,,,,1575420000,,,,,,1,39.75
Raw,1781783998000,1016000000000,18,,-1465818200000000000,0,,,,0,7,0,9,388815922647544,2.0,41.8,591.9702,,,,,1575420000,,,,,,1,39.75
Raw,1781783998000,1016000000000,18,,-1465818200000000000,0,,,,0,10,0,9,388815928359641,2.0,48.8,213.7395,,,,,1575420000,,,,,,1,39.75
Raw,1781783998000,1016000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388815932461824,2.0,51.0,23.0614,,,,,1575420000,,,,,,1,39.75
Raw,1781783998000,1016000000000,18,,-1465818200000000000,0,,,,0,17,0,9,388815922833802,2.0,40.3,344.0801,,,,,1575420000,,,,,,1,39.75
Raw,1781783998000,1016000000000,18,,-1465818200000000000,0,,,,0,20,0,9,388815921340804,2.0,38.7,-682.9071,,,,,1575420000,,,,,,1,39.75
Raw,1781783998000,1016000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388815908788922,2.0,37.8,-105.9829,,,,,1575420000,,,,,,6,39.75
Raw,1781783998000,1016000000000,18,,-1465818200000000000,0,,,,0,4,0,9,388815913206040,2.0,41.3,409.3294,,,,,1575420000,,,,,,6,39.75
Raw,1781783998000,1016000000000,18,,-1465818200000000000,0,,,,0,8,0,9,388815918773495,2.0,47.2,-162.3966,,,,,1575420000,,,,,,6,39.75
Raw,1781783998000,1016000000000,18,,-1465818200000000000,0,,,,0,9,0,9,388815914534075,2.0,44.7,229.9377,,,,,1575420000,,,,,,6,39.75
Raw,1781783998000,1016000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388815916924429,2.0,46.0,-0.6584,,,,,1575420000,,,,,,6,39.75
Raw,1781783998000,1016000000000,18,,-1465818200000000000,0,,,,0,18,0,9,388815913748232,2.0,40.9,-567.7058,,,,,1575420000,,,,,,6,39.75
Raw,1781783999000,1017000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388816923675029,2.0,41.6,407.2652,,,,,1575420000,,,,,,1,40.33
Raw,1781783999000,1017000000000,18,,-1465818200000000000,0,,,,0,6,0,9,388816927786565,2.0,47.0,-438.3477,,,,,1575420000,,,,,,1,40.33
Raw,1781783999000,1017000000000,18,,-1465818200000000000,0,,,,0,7,0,9,388816922645570,2.0,41.6,592.0067,,,,,1575420000,,,,,,1,40.33
Raw,1781783999000,1017000000000,18,,-1465818200000000000,0,,,,0,10,0,9,388816928358928,2.0,47.2,213.7870,,,,,1575420000,,,,,,1,40.33
Raw,1781783999000,1017000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388816932461746,2.0,50.4,23.1348,,,,,1575420000,,,,,,1,40.33
Raw,1781783999000,1017000000000,18,,-1465818200000000000,0,,,,0,17,0,9,388816922832654,2.0,39.4,344.1628,,,,,1575420000,,,,,,1,40.33
Raw,1781783999000,1017000000000,18,,-1465818200000000000,0,,,,0,20,0,9,388816921343080,2.0,39.3,-682.8997,,,,,1575420000,,,,,,1,40.33
Raw,1781783999000,1017000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388816908789279,2.0,37.1,-105.9401,,,,,1575420000,,,,,,6,40.33
Raw,1781783999000,1017000000000,18,,-1465818200000000000,0,,,,0,4,0,9,388816913204672,2.0,42.5,409.4455,,,,,1575420000,,,,,,6,40.33
Raw,1781783999000,1017000000000,18,,-1465818200000000000,0,,,,0,8,0,9,388816918774032,2.0,49.3,-162.3927,,,,,1575420000,,,,,,6,40.33
Raw,1781783999000,1017000000000,18,,-1465818200000000000,0,,,,0,9,0,9,388816914533308,2.0,43.1,230.0013,,,,,1575420000,,,,,,6,40.33
Raw,1781783999000,1017000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388816916924434,2.0,45.2,-0.5275,,,,,1575420000,,,,,,6,40.33
Raw,1781783999000,1017000000000,18,,-1465818200000000000,0,,,,0,18,0,9,388816913750125,2.0,41.7,-567.6920,,,,,1575420000,,,,,,6,40.33
Raw,1781784000000,1018000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388817923673666,2.0,41.3,407.4246,,,,,1575420000,,,,,,1,40.25
Raw,1781784000000,1018000000000,18,,-1465818200000000000,0,,,,0,6,0,9,388817927788030,2.0,46.9,-438.3108,,,,,1575420000,,,,,,1,40.25
Raw,1781784000000,1018000000000,18,,-1465818200000000000,0,,,,0,7,0,9,388817922643597,2.0,42.2,592.0701,,,,,1575420000,,,,,,1,40.25
Raw,1781784000000,1018000000000,18,,-1465818200000000000,0,,,,0,10,0,9,388817928358217,2.0,46.4,213.8239,,,,,1575420000,,,,,,1,40.25
Raw,1781784000000,1018000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388817932461674,2.0,51.0,23.2412,,,,,1575420000,,,,,,1,40.25
Raw,1781784000000,1018000000000,18,,-1465818200000000000,0,,,,0,17,0,9,388817922831504,2.0,38.7,344.3195,,,,,1575420000,,,,,,1,40.25
Raw,1781784000000,1018000000000,18,,-1465818200000000000,0,,,,0,20,0,9,388817921345361,2.0,39.7,-682.9237,,,,,1575420000,,,,,,1,40.25
Raw,1781784000000,1018000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388817908789624,2.0,38.0,-105.8768,,,,,1575420000,,,,,,6,40.25
Raw,1781784000000,1018000000000,18,,-1465818200000000000,0,,,,0,4,0,9,388817913203305,2.0,41.9,409.4251,,,,,1575420000,,,,,,6,40.25
Raw,1781784000000,1018000000000,18,,-1465818200000000000,0,,,,0,8,0,9,388817918774578,2.0,50.0,-162.3618,,,,,1575420000,,,,,,6,40.25
Raw,1781784000000,1018000000000,18,,-1465818200000000000,0,,,,0,9,0,9,388817914532544,2.0,41.7,229.9412,,,,,1575420000,,,,,,6,40.25
Raw,1781784000000,1018000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388817916924434,2.0,46.5,-0.4328,,,,,1575420000,,,,,,6,40.25
Raw,1781784000000,1018000000000,18,,-1465818200000000000,0,,,,0,18,0,9,388817913752023,2.0,42.0,-567.6612,,,,,1575420000,,,,,,6,40.25
Raw,1781784001000,1019000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388818923672306,2.0,41.6,407.4370,,,,,1575420000,,,,,,1,39.86
Raw,1781784001000,1019000000000,18,,-1465818200000000000,0,,,,0,6,0,9,388818927789486,2.0,45.7,-438.2108,,,,,1575420000,,,,,,1,39.86
Raw,1781784001000,1019000000000,18,,-1465818200000000000,0,,,,0,7,0,9,388818922641617,2.0,40.6,592.1233,,,,,1575420000,,,,,,1,39.86
Raw,1781784001000,1019000000000,18,,-1465818200000000000,0,,,,0,10,0,9,388818928357501,2.0,48.1,213.8487,,,,,1575420000,,,,,,1,39.86
Raw,1781784001000,1019000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388818932461590,2.0,51.2,23.3900,,,,,1575420000,,,,,,1,39.86
Raw,1781784001000,1019000000000,18,,-1465818200000000000,0,,,,0,17,0,9,388818922830354,2.0,39.9,344.5123,,,,,1575420000,,,,,,1,39.86
Raw,1781784001000,1019000000000,18,,-1465818200000000000,0,,,,0,20,0,9,388818921347636,2.0,40.0,-682.8382,,,,,1575420000,,,,,,1,39.86
Raw,1781784001000,1019000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388818908789984,2.0,36.6,-105.8048,,,,,1575420000,,,,,,6,39.86
Raw,1781784001000,1019000000000,18,,-1465818200000000000,0,,,,0,4,0,9,388818913201940,2.0,43.0,409.4874,,,,,1575420000,,,,,,6,39.86
Raw,1781784001000,1019000000000,18,,-1465818200000000000,0,,,,0,8,0,9,388818918775120,2.0,47.5,-162.3771,,,,,1575420000,,,,,,6,39.86
Raw,1781784001000,1019000000000,18,,-1465818200000000000,0,,,,0,9,0,9,388818914531770,2.0,42.2,230.0081,,,,,1575420000,,,,,,6,39.86
Raw,1781784001000,1019000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388818916924431,2.0,46.0,-0.3596,,,,,1575420000,,,,,,6,39.86
Raw,1781784001000,1019000000000,18,,-1465818200000000000,0,,,,0,18,0,9,388818913753908,2.0,42.5,-567.5970,,,,,1575420000,,,,,,6,39.86
Raw,1781784002000,1020000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388819923670953,2.0,41.3,407.4603,,,,,1575420000,,,,,,1,39.63
Raw,1781784002000,1020000000000,18,,-1465818200000000000,0,,,,0,6,0,9,388819927790954,2.0,46.8,-438.1312,,,,,1575420000,,,,,,1,39.63
Raw,1781784002000,1020000000000,18,,-1465818200000000000,0,,,,0,7,0,9,388819922639642,2.0,40.5,592.1220,,,,,1575420000,,,,,,1,39.63
Raw,1781784002000,1020000000000,18,,-1465818200000000000,0,,,,0,10,0,9,388819928356788,2.0,48.6,213.9120,,,,,1575420000,,,,,,1,39.63
Raw,1781784002000,1020000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388819932461514,2.0,50.4,23.4198,,,,,1575420000,,,,,,1,39.63
Raw,1781784002000,1020000000000,18,,-1465818200000000000,0,,,,0,17,0,9,388819922829206,2.0,40.1,344.5810,,,,,1575420000,,,,,,1,39.63
Raw,1781784002000,1020000000000,18,,-1465818200000000000,0,,,,0,20,0,9,388819921349917,2.0,38.8,-682.9064,,,,,1575420000,,,,,,1,39.63
Raw,1781784002000,1020000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388819908790333,2.0,36.9,-105.7201,,,,,1575420000,,,,,,6,39.63
Raw,1781784002000,1020000000000,18,,-1465818200000000000,0,,,,0,4,0,9,388819913200574,2.0,41.8,409.5053,,,,,1575420000,,,,,,6,39.63
Raw,1781784002000,1020000000000,18,,-1465818200000000000,0,,,,0,8,0,9,388819918775661,2.0,48.5,-162.3232,,,,,1575420000,,,,,,6,39.63
Raw,1781784002000,1020000000000,18,,-1465818200000000000,0,,,,0,9,0,9,388819914531005,2.0,41.3,229.9155,,,,,1575420000,,,,,,6,39.63
Raw,1781784002000,1020000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388819916924432,2.0,45.0,-0.3027,,,,,1575420000,,,,,,6,39.63
Raw,1781784002000,1020000000000,18,,-1465818200000000000,0,,,,0,18,0,9,388819913755804,2.0,41.6,-567.5814,,,,,1575420000,,,,,,6,39.63
Raw,1781784003000,1021000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388820923669588,2.0,41.8,407.5948,,,,,1575420000,,,,,,1,40.28
Raw,1781784003000,1021000000000,18,,-1465818200000000000,0,,,,0,6,0,9,388820927792414,2.0,45.3,-438.0529,,,,,1575420000,,,,,,1,40.28
Raw,1781784003000,1021000000000,18,,-1465818200000000000,0,,,,0,7,0,9,388820922637670,2.0,41.0,592.1417,,,,,1575420000,,,,,,1,40.28
Raw,1781784003000,1021000000000,18,,-1465818200000000000,0,,,,0,10,0,9,388820928356076,2.0,46.3,213.9221,,,,,1575420000,,,,,,1,40.28
Raw,1781784003000,1021000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388820932461441,2.0,50.4,23.5709,,,,,1575420000,,,,,,1,40.28
Raw,1781784003000,1021000000000,18,,-1465818200000000000,0,,,,0,17,0,9,388820922828056,2.0,39.1,344.6048,,,,,1575420000,,,,,,1,40.28
Raw,1781784003000,1021000000000,18,,-1465818200000000000,0,,,,0,20,0,9,388820921352190,2.0,40.1,-682.8834,,,,,1575420000,,,,,,1,40.28
Raw,1781784003000,1021000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388820908790688,2.0,37.4,-105.5300,,,,,1575420000,,,,,,6,40.28
Raw,1781784003000,1021000000000,18,,-1465818200000000000,0,,,,0,4,0,9,388820913199210,2.0,41.5,409.5737,,,,,1575420000,,,,,,6,40.28
Raw,1781784003000,1021000000000,18,,-1465818200000000000,0,,,,0,8,0,9,388820918776203,2.0,47.1,-162.3515,,,,,1575420000,,,,,,6,40.28
Raw,1781784003000,1021000000000,18,,-1465818200000000000,0,,,,0,9,0,9,388820914530240,2.0,44.4,230.0105,,,,,1575420000,,,,,,6,40.28
Raw,1781784003000,1021000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388820916924439,2.0,46.5,-0.1733,,,,,1575420000,,,,,,6,40.28
Raw,1781784003000,1021000000000,18,,-1465818200000000000,0,,,,0,18,0,9,388820913757699,2.0,41.4,-567.6276,,,,,1575420000,,,,,,6,40.28
Raw,1781784004000,1022000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388821923668230,2.0,40.6,407.6078,,,,,1575420000,,,,,,1,40.21
Raw,1781784004000,1022000000000,18,,-1465818200000000000,0,,,,0,6,0,9,388821927793873,2.0,46.7,-438.0163,,,,,1575420000,,,,,,1,40.21
Raw,1781784004000,1022000000000,18,,-1465818200000000000,0,,,,0,7,0,9,388821922635693,2.0,41.4,592.3230,,,,,1575420000,,,,,,1,40.21
Raw,1781784004000,1022000000000,18,,-1465818200000000000,0,,,,0,10,0,9,388821928355364,2.0,48.1,213.9439,,,,,1575420000,,,,,,1,40.21
Raw,1781784004000,1022000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388821932461358,2.0,51.3,23.6226,,,,,1575420000,,,,,,1,40.21
Raw,1781784004000,1022000000000,18,,-1465818200000000000,0,,,,0,17,0,9,388821922826912,2.0,39.9,344.7596,,,,,1575420000,,,,,,1,40.21
Raw,1781784004000,1022000000000,18,,-1465818200000000000,0,,,,0,20,0,9,388821921354472,2.0,40.2,-682.9127,,,,,1575420000,,,,,,1,40.21
Raw,1781784004000,1022000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388821908791036,2.0,39.3,-105.4427,,,,,1575420000,,,,,,6,40.21
Raw,1781784004000,1022000000000,18,,-1465818200000000000,0,,,,0,4,0,9,388821913197842,2.0,42.5,409.5373,,,,,1575420000,,,,,,6,40.21
Raw,1781784004000,1022000000000,18,,-1465818200000000000,0,,,,0,8,0,9,388821918776742,2.0,48.4,-162.4151,,,,,1575420000,,,,,,6,40.21
Raw,1781784004000,1022000000000,18,,-1465818200000000000,0,,,,0,9,0,9,388821914529475,2.0,43.2,230.0156,,,,,1575420000,,,,,,6,40.21
Raw,1781784004000,1022000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388821916924439,2.0,45.1,-0.0846,,,,,1575420000,,,,,,6,40.21
Raw,1781784004000,1022000000000,18,,-1465818200000000000,0,,,,0,18,0,9,388821913759592,2.0,41.9,-567.6016,,,,,1575420000,,,,,,6,40.21
Raw,1781784005000,1023000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388822923666871,2.0,43.8,407.6617,,,,,1575420000,,,,,,1,39.94
Raw,1781784005000,1023000000000,18,,-1465818200000000000,0,,,,0,6,0,9,388822927795332,2.0,47.0,-438.0127,,,,,1575420000,,,,,,1,39.94
Raw,1781784005000,1023000000000,18,,-1465818200000000000,0,,,,0,7,0,9,388822922633721,2.0,41.0,592.3228,,,,,1575420000,,,,,,1,39.94
Raw,1781784005000,1023000000000,18,,-1465818200000000000,0,,,,0,10,0,9,388822928354647,2.0,47.9,214.0014,,,,,1575420000,,,,,,1,39.94
Raw,1781784005000,1023000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388822932461277,2.0,50.2,23.6473,,,,,1575420000,,,,,,1,39.94
Raw,1781784005000,1023000000000,18,,-1465818200000000000,0,,,,0,17,0,9,388822922825756,2.0,40.4,344.8837,,,,,1575420000,,,,,,1,39.94
Raw,1781784005000,1023000000000,18,,-1465818200000000000,0,,,,0,20,0,9,388822921356749,2.0,38.4,-682.8543,,,,,1575420000,,,,,,1,39.94
Raw,1781784005000,1023000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388822908791391,2.0,38.9,-105.4084,,,,,1575420000,,,,,,6,39.94
Raw,1781784005000,1023000000000,18,,-1465818200000000000,0,,,,0,4,0,9,388822913196475,2.0,41.4,409.6708,,,,,1575420000,,,,,,6,39.94
Raw,1781784005000,1023000000000,18,,-1465818200000000000,0,,,,0,8,0,9,388822918777287,2.0,49.4,-162.4207,,,,,1575420000,,,,,,6,39.94
Raw,1781784005000,1023000000000,18,,-1465818200000000000,0,,,,0,9,0,9,388822914528707,2.0,43.5,230.0502,,,,,1575420000,,,,,,6,39.94
Raw,1781784005000,1023000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388822916924431,2.0,46.5,0.0599,,,,,1575420000,,,,,,6,39.94
Raw,1781784005000,1023000000000,18,,-1465818200000000000,0,,,,0,18,0,9,388822913761489,2.0,41.2,-567.5384,,,,,1575420000,,,,,,6,39.94
Raw,1781784006000,1024000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388823923665511,2.0,41.3,407.7888,,,,,1575420000,,,,,,1,39.75
Raw,1781784006000,1024000000000,18,,-1465818200000000000,0,,,,0,6,0,9,388823927796798,2.0,46.9,-437.9073,,,,,1575420000,,,,,,1,39.75
Raw,1781784006000,1024000000000,18,,-1465818200000000000,0,,,,0,7,0,9,388823922631741,2.0,42.3,592.3392,,,,,1575420000,,,,,,1,39.75
Raw,1781784006000,1024000000000,18,,-1465818200000000000,0,,,,0,10,0,9,388823928353935,2.0,48.8,214.0163,,,,,1575420000,,,,,,1,39.75
Raw,1781784006000,1024000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388823932461205,2.0,51.3,23.7586,,,,,1575420000,,,,,,1,39.75
Raw,1781784006000,1024000000000,18,,-1465818200000000000,0,,,,0,17,0,9,388823922824607,2.0,40.1,344.9899,,,,,1575420000,,,,,,1,39.75
Raw,1781784006000,1024000000000,18,,-1465818200000000000,0,,,,0,20,0,9,388823921359029,2.0,39.1,-682.8398,,,,,1575420000,,,,,,1,39.75
Raw,1781784006000,1024000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388823908791741,2.0,38.5,-105.3473,,,,,1575420000,,,,,,6,39.75
Raw,1781784006000,1024000000000,18,,-1465818200000000000,0,,,,0,4,0,9,388823913195106,2.0,41.0,409.6973,,,,,1575420000,,,,,,6,39.75
Raw,1781784006000,1024000000000,18,,-1465818200000000000,0,,,,0,8,0,9,388823918777825,2.0,48.4,-162.3871,,,,,1575420000,,,,,,6,39.75
Raw,1781784006000,1024000000000,18,,-1465818200000000000,0,,,,0,9,0,9,388823914527942,2.0,43.6,230.0134,,,,,1575420000,,,,,,6,39.75
Raw,1781784006000,1024000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388823916924434,2.0,46.2,0.0743,,,,,1575420000,,,,,,6,39.75
Raw,1781784006000,1024000000000,18,,-1465818200000000000,0,,,,0,18,0,9,388823913763379,2.0,41.3,-567.5139,,,,,1575420000,,,,,,6,39.75
Raw,1781784007000,1025000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388824923664148,2.0,40.8,407.8114,,,,,1575420000,,,,,,1,39.86
Raw,1781784007000,1025000000000,18,,-1465818200000000000,0,,,,0,6,0,9,388824927798258,2.0,46.8,-437.7754,,,,,1575420000,,,,,,1,39.86
Raw,1781784007000,1025000000000,18,,-1465818200000000000,0,,,,0,7,0,9,388824922629767,2.0,40.8,592.4354,,,,,1575420000,,,,,,1,39.86
Raw,1781784007000,1025000000000,18,,-1465818200000000000,0,,,,0,10,0,9,388824928353220,2.0,47.9,214.0398,,,,,1575420000,,,,,,1,39.86
Raw,1781784007000,1025000000000,18,,-1465818200000000000,0,,,,0,13,0,9,388824932461120,2.0,51.4,23.8880,,,,,1575420000,,,,,,1,39.86
Raw,1781784007000,1025000000000,18,,-1465818200000000000,0,,,,0,17,0,9,388824922823452,2.0,40.4,345.0790,,,,,1575420000,,,,,,1,39.86
Raw,1781784007000,1025000000000,18,,-1465818200000000000,0,,,,0,20,0,9,388824921361308,2.0,37.4,-682.7725,,,,,1575420000,,,,,,1,39.86
Raw,1781784007000,1025000000000,18,,-1465818200000000000,0,,,,0,3,0,9,388824908792090,2.0,36.9,-105.2691,,,,,1575420000,,,,,,6,39.86
